id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license,Cluster,Anomaly
43897372,Private room near LGA Airport with queen bed,46992257996,unconfirmed,Juel,Queens,East Elmhurst,40.76582,-73.87153,United States,US,False,moderate,Private room,2016.0,0.7304347826086958,$178 ,0.17821782178217824,0.298828125,6/20/2019,9.82,5.0,5.0,0.044751830756712775,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",Unknown,1,1
43974694,Interfaith Retreats (Devotion),47029902313,unconfirmed,Alex And Zeena,Manhattan,Chelsea,40.74929,-73.99545,United States,US,True,flexible,Private room,2018.0,0.01565217391304348,$14 ,0.17821782178217824,0.1103515625,6/23/2019,3.63,1.0,12.0,0.10035259018171956,Respectful attitude would be asked. Respect would be returned!,Unknown,2,1
43986845,Cheap large room with desk 10 min to JFK+ Mall,53034137970,unconfirmed,Guelma,Queens,Rosedale,40.65322,-73.73366,United States,US,True,strict,Private room,2003.0,0.8747826086956523,$211 ,0.1802562609202097,0.08984375,10/21/2018,2.96,5.0,5.0,0.09926769731489016,Please no smoking or drugs. No parties.,Unknown,1,1
44059196,Spacious private room near LGA airport,48592804488,unconfirmed,Juel,Queens,East Elmhurst,40.76383,-73.87337,United States,US,True,moderate,Private room,2004.0,0.3556521739130435,$92 ,0.17821782178217824,0.2490234375,6/22/2019,8.33,3.0,5.0,0.04448060754000543,No Smoking & No Pets,Unknown,0,1
44103933,Queen bed-Close to Columbia U & Central Park,75363987442,unconfirmed,Jaleh,Manhattan,Harlem,40.80227,-73.95523,United States,US,True,strict,Private room,2021.0,0.4695652173913044,$118 ,0.17821782178217824,0.2626953125,6/29/2019,8.79,5.0,2.0,0.020341741253051264,"Check-in is 2:00 pm, and checkout 11:00 am. You may bring bags in before check in time or leave it to pick up later. Let me know to arrange it. After reservation please send me your arrival and departure time for logistics NO shoes inside Keep the volume low before 8am and after 11pm No laundry after  before 9am and after 8pm No dishes unwashed  Turn off the lights and AC when you leave the house Trash out from the house before you leave ( BLUE BOX recycling, gray one for food) Please respect this rules and you get the full refund of security deposit",Unknown,0,1
44142594,White space with 0min to bus stop,52420380311,verified,Nancy,Brooklyn,Clinton Hill,40.69482,-73.96419,United States,US,True,strict,Shared room,2004.0,0.2417391304347826,$66 ,0.17821782178217824,0.1923828125,6/22/2019,6.54,2.0,2.0,0.007865473284513154,Unknown,Unknown,2,1
44145355,"Sunny Modern Apartment with Terrace, Near Subway",42164727983,verified,Sasha,Bronx,Mount Hope,40.85188,-73.90321,United States,US,True,moderate,Entire home/apt,2004.0,0.16956521739130437,$49 ,0.1911764705882353,0.0048828125,11/3/2018,0.2,1.0,7.0,0.028207214537564418,Unknown,Unknown,2,1
44151430,Rustic Modern Brooklyn Apartment,91564742414,verified,Tom,Brooklyn,Bedford-Stuyvesant,40.6915,-73.92881,United States,US,True,strict,Entire home/apt,2018.0,0.2121739130434783,$59 ,0.1824403028538148,0.0751953125,4/27/2019,2.53,3.0,2.0,0.0027122321670735015,#NAME?,Unknown,2,1
44165238,"Cozy Studio Apartment in Queens, NY",76041185839,unconfirmed,Roseann,Queens,Springfield Gardens,40.68132,-73.75403,United States,US,True,flexible,Private room,2020.0,0.8756521739130435,$211 ,0.17821782178217824,0.21484375,6/28/2019,7.23,1.0,1.0,0.0892324382967182,Unknown,Unknown,1,1
44198928,Stunning Brooklyn Condo,30705941832,Unknown,Cindy,Brooklyn,Greenpoint,40.73677,-73.95418,United States,US,False,moderate,Entire home/apt,2020.0,0.5086956521739131,$127 ,0.1911764705882353,0.0009765625,4/10/2017,0.04,2.0,1.0,0.012205044751830757,Be courteous to neighbors. No parties. No smoking. No pets. No hanging around on front porch.,Unknown,0,1
44227096,Twin bed-Close to Columbia U & Central Park,60792285677,verified,Jaleh,Manhattan,Harlem,40.80172,-73.95538,United States,US,True,moderate,Private room,2017.0,0.46608695652173915,$117 ,0.17821782178217824,0.220703125,7/3/2019,7.75,1.0,2.0,0.011391375101708706,Unknown,Unknown,0,1
44229857,Practical Modern 2 Bedroom Apartment on Subway,2011430315,unconfirmed,Sasha,Bronx,Fordham,40.85318,-73.90204,United States,US,True,moderate,Entire home/apt,2016.0,0.4130434782608696,$105 ,0.1911764705882353,0.009765625,3/28/2019,0.41,4.0,7.0,0.08679142934635205,Unknown,Unknown,0,1
44234828,Brooklyn Pied-à-Terre 2 Bed 31 day minimum,45099667696,unconfirmed,Julian,Brooklyn,Bushwick,40.68637,-73.91133,United States,US,True,flexible,Entire home/apt,2009.0,0.9469565217391305,$228 ,0.18258590564938848,0.0966796875,4/30/2019,3.33,1.0,1.0,0.0827230810957418,"There will be no pets, parties or smoking allowed on the premises.",Unknown,1,1
44248083,1 Bedroom in Great Brooklyn Neighborhood,41780665862,unconfirmed,Robert,Brooklyn,Bay Ridge,40.63295,-74.03028,United States,US,False,flexible,Entire home/apt,2006.0,0.04956521739130436,$21 ,0.18680838672102507,0.0009765625,8/20/2018,0.09,3.0,1.0,0.09981014374830487,This is my 2 family house and upstairs in the 2nd apartment I have other tenants who are great. ,Unknown,2,1
44260234,Furnished 1BR on Prospect Park,64347395483,unconfirmed,Caleb,Brooklyn,Flatbush,40.65009,-73.96336,United States,US,False,flexible,Private room,2012.0,0.06347826086956522,$25 ,0.20428072218986607,0.0,Unknown,,2.0,1.0,0.051261187957689185,Shoes off inside the room. No pets no friends sleep over no party please.,Unknown,2,1
44275146,Cozy Room Close to JFK!!,1512917376,unconfirmed,Malini,Queens,Jamaica,40.67949,-73.79841,United States,US,False,flexible,Private room,2010.0,0.4956521739130435,$124 ,0.17821782178217824,0.3828125,7/6/2019,13.15,,1.0,0.021969080553295363,Unknown,Unknown,0,1
44319882,Private East Village Bedroom &Roof Deck(manhattan),9613362305,unconfirmed,Joe,Manhattan,East Village,40.72951,-73.98239,United States,US,True,flexible,Private room,2013.0,0.7582608695652174,$184 ,0.17821782178217824,0.1953125,6/22/2019,6.79,3.0,3.0,0.07648494711147275,Unknown,Unknown,1,1
44327062,Studio with amazing view,57626131298,unconfirmed,Carolann,Manhattan,Financial District,40.70588,-74.0159,United States,US,False,moderate,Entire home/apt,2010.0,0.13130434782608696,$40 ,0.22175305765870706,0.0,Unknown,,2.0,1.0,0.0027122321670735015,Unknown,Unknown,2,1
44365723,Beauty Brooklyn 2BR close to trains 30+ days only,74744214456,verified,Sara Kate,Brooklyn,Bedford-Stuyvesant,40.68324,-73.95174,United States,US,False,strict,Entire home/apt,2005.0,0.7408695652173913,$180 ,0.1824403028538148,0.0654296875,6/20/2019,2.43,4.0,1.0,0.10035259018171956,Unknown,Unknown,1,1
44380083,Big exposed brick room in The East Village,84904250472,verified,Emily,Manhattan,East Village,40.72429,-73.98784,United States,US,True,flexible,Private room,2013.0,0.44434782608695655,$112 ,0.1911764705882353,0.0,Unknown,,2.0,1.0,0.04963384865744508,"Please, No shoes allowed. There's a mat for them, just inside the door.",Unknown,0,1
44383396,Down town east village.,62953805345,unconfirmed,Lamark,Manhattan,East Village,40.7284,-73.98295,United States,US,False,flexible,Private room,2008.0,0.26782608695652177,$72 ,0.18666278392545138,0.0,Unknown,,4.0,1.0,0.09302956333062111,Unknown,Unknown,2,1
44423714,Sun-Filled Apartment in Bushwick,42653593421,verified,Karen,Brooklyn,Bushwick,40.69864,-73.92827,United States,US,False,moderate,Entire home/apt,2003.0,0.026956521739130435,$16 ,0.1911764705882353,0.001953125,7/24/2017,0.08,1.0,1.0,0.011933821535123406,"1. No damage to the house or furniture 2. No Smoking, No Pets, No Drugs 3. No more sleepover people then you booked 4. Keep quiet after 11:00 PM 5. Be respectful to neighbors 6. Keep the kitchen clean after used 7. Keep the bathroom clean after used 8. Return “Parking Permit"" before check out 9. Check-in: 3PM, Check-out: 11:00AM",Unknown,2,1
44426476,Cosy and Spacious Master Bedroom in Williamsburgh,60728104413,verified,Emilia,Brooklyn,Williamsburg,40.71648,-73.94066,United States,US,True,flexible,Private room,2022.0,0.8321739130434783,$201 ,0.19073966220151428,0.00390625,9/19/2017,0.14,4.0,1.0,0.04963384865744508,Unknown,Unknown,1,1
44428133,Best Location + Private Roof Deck,70919950513,verified,Joe,Manhattan,East Village,40.73109,-73.98234,United States,US,False,strict,Private room,2021.0,0.4652173913043479,$117 ,0.17821782178217824,0.2041015625,6/17/2019,7.18,5.0,3.0,0.07106048277732574,Unknown,Unknown,0,1
44457405,Sun Room Family Home LGA Airport NO CLEANING FEE,55970740136,verified,Danielle,Queens,East Elmhurst,40.76367,-73.87088,United States,US,True,moderate,Private room,2005.0,0.4739130434782609,$119 ,0.17821782178217824,0.4072265625,7/7/2019,14.36,3.0,5.0,0.09438567941415786,"Quiet neighborhood, middle apartment of big house, quiet after 11:00. No smoking or candles in apartment.  Clean kitchen after use.",Unknown,0,1
44475078,Modern Rooftop Loft W/ Private Ensuite & Cityviews,12035990226,verified,Shelley,Brooklyn,Crown Heights,40.6752,-73.93215,United States,US,False,strict,Private room,2018.0,0.4104347826086957,$104 ,0.17821782178217824,0.2080078125,6/30/2019,7.71,4.0,2.0,0.01681583943585571,Unknown,Unknown,0,1
44476183,URBAN LUXURY 2BR DUPLEX~24/7 DOORMAN/GYM~SUTTON PL,59047531083,verified,Ruchi,Manhattan,Midtown,40.75802,-73.96125,United States,US,False,strict,Entire home/apt,2016.0,0.33913043478260874,$88 ,0.1911764705882353,0.0,Unknown,,5.0,49.0,0.10143748304854897,Quietly please.  I am on the top floor and have people living in the condo below me.  Thanks!!,Unknown,0,1
44480601,"Shay's Place #1
( 1 Bdrm. Apt )
5 mins From JFK",34657286433,verified,Sheila,Queens,Springfield Gardens,40.66812,-73.76303,United States,US,True,moderate,Entire home/apt,2009.0,0.026086956521739132,$16 ,0.17821782178217824,0.234375,7/7/2019,9.66,4.0,2.0,0.07133170599403309,Unknown,Unknown,2,1
44491647,Charming 1 Bedroom in center of East Village,74459904731,unconfirmed,Anna,Manhattan,East Village,40.72645,-73.98591,United States,US,False,strict,Entire home/apt,2021.0,0.911304347826087,$220 ,0.1911764705882353,0.02734375,4/30/2019,1.03,5.0,1.0,0.0027122321670735015,Rules are to respect everyone in the home and keep the place clean as is found.,Unknown,1,1
44502141,Backpackers Dream for 1 at The Funky Loft,86275345308,verified,Marcella & Saidat,Brooklyn,Bushwick,40.69652,-73.92351,United States,US,True,flexible,Private room,2003.0,0.16869565217391305,$49 ,0.17850902737332558,0.169921875,6/25/2019,6.03,4.0,3.0,0.05749932194195823,"- Thanks for not smoking and leaving your pets at home! Thanks for keeping the house locked. Thanks for not throwing big parties, small dinner parties or bbq is fine. And... all of the usual stuff that is just good common sense like returning the apartment to the way it looked when you arrived.  At the end of your stay, please strip the beds and put the sheets on the floor next to stairs. Towels can be put with the sheets. Trash and recycling pick up is on Thursday mornings. If you are staying through a Thursday, please put your garbage and recycling outside in the appropriate barrels Wednesday night or by 7:00 am on Thursdays. THANKS!",Unknown,2,1
44562894,Small Cozy Room in Herald Square,21299563798,unconfirmed,Chelsea,Manhattan,Midtown,40.75001,-73.98629,United States,US,True,flexible,Private room,2019.0,0.3469565217391305,$90 ,0.22175305765870706,0.0009765625,3/25/2017,0.04,1.0,1.0,0.026851098454027666,Unknown,Unknown,0,1
44588300,Beautiful duplex in Gramercy,34829320564,unconfirmed,Pilar,Manhattan,Gramercy,40.73746,-73.98338,United States,US,False,flexible,Entire home/apt,2013.0,0.9304347826086957,$224 ,0.19554455445544555,0.001953125,8/13/2017,0.08,2.0,1.0,0.04800650935720098,"We hope you will be nice to the dogs, quiet in your comings and goings and respectful of our Eco, vegetarian ways. Please take off your shoes when you come in and clean up after yourself.",Unknown,1,1
44657337,Private bedroom 8 mins-JFK&The Mall,85461970699,unconfirmed,Yvonne,Queens,Jamaica,40.68638,-73.79007,United States,US,True,strict,Private room,2010.0,0.09391304347826088,$32 ,0.17821782178217824,0.3388671875,7/6/2019,13.48,1.0,3.0,0.04583672362354218,Please be respectful of my things! I have a lot of stuff that I have collected over the years. Absolutely NO smoking.  This is a really relaxing space and the neighbors are all really cool.  -Pets are allowed,Unknown,2,1
44664517,NYU/E.Village Cafes & Bars*6 month $3500/mo,16800463895,unconfirmed,Lisa,Manhattan,East Village,40.72804,-73.98665,United States,US,False,flexible,Entire home/apt,2013.0,0.09217391304347827,$31 ,0.20428072218986607,0.0146484375,5/28/2019,0.56,3.0,1.0,0.09275834011391376,Unknown,Unknown,2,1
44670040,"5 minutes from JFK,one single cozy bedroom for one",64622374923,unconfirmed,Kevin,Queens,Jamaica,40.68073,-73.78354,United States,US,False,moderate,Private room,2013.0,0.4973913043478262,$124 ,0.17821782178217824,0.328125,7/5/2019,11.91,3.0,2.0,0.09628424193110931,No smoking in the bedroom. Smoking is allowed on the back porch.,Unknown,0,1
44697655,"Room in Queens, NY, near LGA.",53493521461,unconfirmed,Sonia,Queens,East Elmhurst,40.76245,-73.87938,United States,US,True,moderate,Private room,2022.0,0.8104347826086957,$196 ,0.17821782178217824,0.2333984375,6/29/2019,8.58,2.0,2.0,0.10062381339842691,"1. Please clean-up after yourself in the kitchen and keep the living room tidy. 2. Since we go to work/school, please avoid loud noises after 11pm during weekdays.  3. Important: To ensure everyone's safety, guest will be charged the full fee of changing the door knob if key is lost/stolen",Unknown,1,1
44707597,Large Private Bedroom in Luxury Doorman Building,36219941474,unconfirmed,Suzanne,Manhattan,Upper East Side,40.78193,-73.95099,United States,US,True,strict,Private room,2006.0,0.9295652173913044,$224 ,0.2047175305765871,0.0009765625,7/30/2018,0.09,4.0,1.0,0.09492812584757256,Unknown,Unknown,1,1
44708149,*PRIVATE APARTMENT L TRAIN LORIMER STOP,52925452971,unconfirmed,Jose,Brooklyn,Williamsburg,40.71415,-73.94867,United States,US,False,moderate,Entire home/apt,2008.0,0.0026086956521739132,$11 ,0.18214909726266745,0.0166015625,4/26/2019,0.66,5.0,6.0,0.09275834011391376,"Please remember that this is a residential building.  All building rules, hotel occupancy restrictions, and year-round tenants must be respected.",Unknown,2,1
